集团名称,牵头单位,示范性职业教育集团（联盟）培育单位,集团类型,主管机构,成员数据来源,链接,成员名称,成员类型,学校名称,办学层次
内蒙古机电职业教育集团,内蒙古机电职业技术学院,第一批,职业教育,内蒙古,内蒙古机电职业教育集团,https://www.nmgjdxy.com/zjjt/jtcy/201912/t20191219_14410.html,内蒙古北方龙源风力发电有限责任公司,企业单位,,
内蒙古机电职业教育集团,内蒙古机电职业技术学院,第一批,职业教育,内蒙古,内蒙古机电职业教育集团,https://www.nmgjdxy.com/zjjt/jtcy/201912/t20191219_14410.html,神华土右发电厂,,,
内蒙古机电职业教育集团,内蒙古机电职业技术学院,第一批,职业教育,内蒙古,内蒙古机电职业教育集团,https://www.nmgjdxy.com/zjjt/jtcy/201912/t20191219_14410.html,东方希望包头稀土铝业有限责任公司电厂,企业单位,,
内蒙古机电职业教育集团,内蒙古机电职业技术学院,第一批,职业教育,内蒙古,内蒙古机电职业教育集团,https://www.nmgjdxy.com/zjjt/jtcy/201912/t20191219_14410.html,内蒙古国华准格尔发电有限责任公司,企业单位,,
内蒙古机电职业教育集团,内蒙古机电职业技术学院,第一批,职业教育,内蒙古,内蒙古机电职业教育集团,https://www.nmgjdxy.com/zjjt/jtcy/201912/t20191219_14410.html,京能京泰发电厂,,,
内蒙古机电职业教育集团,内蒙古机电职业技术学院,第一批,职业教育,内蒙古,内蒙古机电职业教育集团,https://www.nmgjdxy.com/zjjt/jtcy/201912/t20191219_14410.html,神华亿利能源有限公司,企业单位,,
内蒙古机电职业教育集团,内蒙古机电职业技术学院,第一批,职业教育,内蒙古,内蒙古机电职业教育集团,https://www.nmgjdxy.com/zjjt/jtcy/201912/t20191219_14410.html,国电内蒙古东胜热电有限公司,企业单位,,
内蒙古机电职业教育集团,内蒙古机电职业技术学院,第一批,职业教育,内蒙古,内蒙古机电职业教育集团,https://www.nmgjdxy.com/zjjt/jtcy/201912/t20191219_14410.html,内蒙古磴口金牛有限公司,企业单位,,
内蒙古机电职业教育集团,内蒙古机电职业技术学院,第一批,职业教育,内蒙古,内蒙古机电职业教育集团,https://www.nmgjdxy.com/zjjt/jtcy/201912/t20191219_14410.html,鄂尔多斯电力冶金股份有限公司,企业单位,,
内蒙古机电职业教育集团,内蒙古机电职业技术学院,第一批,职业教育,内蒙古,内蒙古机电职业教育集团,https://www.nmgjdxy.com/zjjt/jtcy/201912/t20191219_14410.html,京海煤矸石发电股份有限责任公司,企业单位,,
内蒙古机电职业教育集团,内蒙古机电职业技术学院,第一批,职业教育,内蒙古,内蒙古机电职业教育集团,https://www.nmgjdxy.com/zjjt/jtcy/201912/t20191219_14410.html,神华准格尔能源有限公司矸石发电厂,企业单位,,
内蒙古机电职业教育集团,内蒙古机电职业技术学院,第一批,职业教育,内蒙古,内蒙古机电职业教育集团,https://www.nmgjdxy.com/zjjt/jtcy/201912/t20191219_14410.html,内蒙古电力科学研究院,,,
内蒙古机电职业教育集团,内蒙古机电职业技术学院,第一批,职业教育,内蒙古,内蒙古机电职业教育集团,https://www.nmgjdxy.com/zjjt/jtcy/201912/t20191219_14410.html,内蒙古京隆发电有限责任公司,企业单位,,
内蒙古机电职业教育集团,内蒙古机电职业技术学院,第一批,职业教育,内蒙古,内蒙古机电职业教育集团,https://www.nmgjdxy.com/zjjt/jtcy/201912/t20191219_14410.html,内蒙古永盛域千伏变电站,,,
内蒙古机电职业教育集团,内蒙古机电职业技术学院,第一批,职业教育,内蒙古,内蒙古机电职业教育集团,https://www.nmgjdxy.com/zjjt/jtcy/201912/t20191219_14410.html,内蒙古丰泰发电有限公司,企业单位,,
内蒙古机电职业教育集团,内蒙古机电职业技术学院,第一批,职业教育,内蒙古,内蒙古机电职业教育集团,https://www.nmgjdxy.com/zjjt/jtcy/201912/t20191219_14410.html,内蒙古国电能源有限公司金山热电厂,企业单位,,
内蒙古机电职业教育集团,内蒙古机电职业技术学院,第一批,职业教育,内蒙古,内蒙古机电职业教育集团,https://www.nmgjdxy.com/zjjt/jtcy/201912/t20191219_14410.html,呼和浩特金桥热电厂,,,
内蒙古机电职业教育集团,内蒙古机电职业技术学院,第一批,职业教育,内蒙古,内蒙古机电职业教育集团,https://www.nmgjdxy.com/zjjt/jtcy/201912/t20191219_14410.html,内蒙古京泰发电有限公司,企业单位,,
内蒙古机电职业教育集团,内蒙古机电职业技术学院,第一批,职业教育,内蒙古,内蒙古机电职业教育集团,https://www.nmgjdxy.com/zjjt/jtcy/201912/t20191219_14410.html,内蒙古电建二公司,企业单位,,
内蒙古机电职业教育集团,内蒙古机电职业技术学院,第一批,职业教育,内蒙古,内蒙古机电职业教育集团,https://www.nmgjdxy.com/zjjt/jtcy/201912/t20191219_14410.html,内蒙古电力培训中心,,,
内蒙古机电职业教育集团,内蒙古机电职业技术学院,第一批,职业教育,内蒙古,内蒙古机电职业教育集团,https://www.nmgjdxy.com/zjjt/jtcy/201912/t20191219_14410.html,内蒙古丰镇发电厂,,,
内蒙古机电职业教育集团,内蒙古机电职业技术学院,第一批,职业教育,内蒙古,内蒙古机电职业教育集团,https://www.nmgjdxy.com/zjjt/jtcy/201912/t20191219_14410.html,内蒙古霍煤鸿骏铝电有限责任公司自备电厂,企业单位,,
内蒙古机电职业教育集团,内蒙古机电职业技术学院,第一批,职业教育,内蒙古,内蒙古机电职业教育集团,https://www.nmgjdxy.com/zjjt/jtcy/201912/t20191219_14410.html,通辽热电有限责任公司,企业单位,,
内蒙古机电职业教育集团,内蒙古机电职业技术学院,第一批,职业教育,内蒙古,内蒙古机电职业教育集团,https://www.nmgjdxy.com/zjjt/jtcy/201912/t20191219_14410.html,包头供电局高新变电站,,,
内蒙古机电职业教育集团,内蒙古机电职业技术学院,第一批,职业教育,内蒙古,内蒙古机电职业教育集团,https://www.nmgjdxy.com/zjjt/jtcy/201912/t20191219_14410.html,内蒙古大唐国际再生资源开发有限公司,企业单位,,
内蒙古机电职业教育集团,内蒙古机电职业技术学院,第一批,职业教育,内蒙古,内蒙古机电职业教育集团,https://www.nmgjdxy.com/zjjt/jtcy/201912/t20191219_14410.html,包头钢铁集团公司,企业单位,,
内蒙古机电职业教育集团,内蒙古机电职业技术学院,第一批,职业教育,内蒙古,内蒙古机电职业教育集团,https://www.nmgjdxy.com/zjjt/jtcy/201912/t20191219_14410.html,内蒙古盾安集团有限公司,企业单位,,
内蒙古机电职业教育集团,内蒙古机电职业技术学院,第一批,职业教育,内蒙古,内蒙古机电职业教育集团,https://www.nmgjdxy.com/zjjt/jtcy/201912/t20191219_14410.html,内蒙古兴安铜锌冶炼有限公司,企业单位,,
内蒙古机电职业教育集团,内蒙古机电职业技术学院,第一批,职业教育,内蒙古,内蒙古机电职业教育集团,https://www.nmgjdxy.com/zjjt/jtcy/201912/t20191219_14410.html,中电投霍林河鸿骏铝电分公司,企业单位,,
内蒙古机电职业教育集团,内蒙古机电职业技术学院,第一批,职业教育,内蒙古,内蒙古机电职业教育集团,https://www.nmgjdxy.com/zjjt/jtcy/201912/t20191219_14410.html,呼和浩特中燃城市燃气发展有限公司,企业单位,,
内蒙古机电职业教育集团,内蒙古机电职业技术学院,第一批,职业教育,内蒙古,内蒙古机电职业教育集团,https://www.nmgjdxy.com/zjjt/jtcy/201912/t20191219_14410.html,包头亚新隆顺特钢有限公司,企业单位,,
内蒙古机电职业教育集团,内蒙古机电职业技术学院,第一批,职业教育,内蒙古,内蒙古机电职业教育集团,https://www.nmgjdxy.com/zjjt/jtcy/201912/t20191219_14410.html,包钢集团巴润矿业有限公司,企业单位,,
内蒙古机电职业教育集团,内蒙古机电职业技术学院,第一批,职业教育,内蒙古,内蒙古机电职业教育集团,https://www.nmgjdxy.com/zjjt/jtcy/201912/t20191219_14410.html,中电投霍林河煤电集团铝业股份有限责任公司,企业单位,,
内蒙古机电职业教育集团,内蒙古机电职业技术学院,第一批,职业教育,内蒙古,内蒙古机电职业教育集团,https://www.nmgjdxy.com/zjjt/jtcy/201912/t20191219_14410.html,包钢(集团)公司白云鄂博铁矿分公司,企业单位,,
内蒙古机电职业教育集团,内蒙古机电职业技术学院,第一批,职业教育,内蒙古,内蒙古机电职业教育集团,https://www.nmgjdxy.com/zjjt/jtcy/201912/t20191219_14410.html,大唐内蒙古鄂尔多斯硅铝科技有限公司,企业单位,,
内蒙古机电职业教育集团,内蒙古机电职业技术学院,第一批,职业教育,内蒙古,内蒙古机电职业教育集团,https://www.nmgjdxy.com/zjjt/jtcy/201912/t20191219_14410.html,内蒙古伊东集团九鼎化工有限责任公司,企业单位,,
内蒙古机电职业教育集团,内蒙古机电职业技术学院,第一批,职业教育,内蒙古,内蒙古机电职业教育集团,https://www.nmgjdxy.com/zjjt/jtcy/201912/t20191219_14410.html,阿盟锋威硅业有限公司,企业单位,,
内蒙古机电职业教育集团,内蒙古机电职业技术学院,第一批,职业教育,内蒙古,内蒙古机电职业教育集团,https://www.nmgjdxy.com/zjjt/jtcy/201912/t20191219_14410.html,内蒙古方圆铝业公司,企业单位,,
内蒙古机电职业教育集团,内蒙古机电职业技术学院,第一批,职业教育,内蒙古,内蒙古机电职业教育集团,https://www.nmgjdxy.com/zjjt/jtcy/201912/t20191219_14410.html,中铁资源国金矿业有限公司,企业单位,,
内蒙古机电职业教育集团,内蒙古机电职业技术学院,第一批,职业教育,内蒙古,内蒙古机电职业教育集团,https://www.nmgjdxy.com/zjjt/jtcy/201912/t20191219_14410.html,包头铝业集团,,,
内蒙古机电职业教育集团,内蒙古机电职业技术学院,第一批,职业教育,内蒙古,内蒙古机电职业教育集团,https://www.nmgjdxy.com/zjjt/jtcy/201912/t20191219_14410.html,包头稀土研究院,,,
内蒙古机电职业教育集团,内蒙古机电职业技术学院,第一批,职业教育,内蒙古,内蒙古机电职业教育集团,https://www.nmgjdxy.com/zjjt/jtcy/201912/t20191219_14410.html,包钢华美稀土公司,企业单位,,
内蒙古机电职业教育集团,内蒙古机电职业技术学院,第一批,职业教育,内蒙古,内蒙古机电职业教育集团,https://www.nmgjdxy.com/zjjt/jtcy/201912/t20191219_14410.html,中国兵器工业集团内蒙古第一机械制造(集团)有限公司,企业单位,,
内蒙古机电职业教育集团,内蒙古机电职业技术学院,第一批,职业教育,内蒙古,内蒙古机电职业教育集团,https://www.nmgjdxy.com/zjjt/jtcy/201912/t20191219_14410.html,中航国际成套设备有限公司,企业单位,,
内蒙古机电职业教育集团,内蒙古机电职业技术学院,第一批,职业教育,内蒙古,内蒙古机电职业教育集团,https://www.nmgjdxy.com/zjjt/jtcy/201912/t20191219_14410.html,华中数控股份有限公司,企业单位,,
内蒙古机电职业教育集团,内蒙古机电职业技术学院,第一批,职业教育,内蒙古,内蒙古机电职业教育集团,https://www.nmgjdxy.com/zjjt/jtcy/201912/t20191219_14410.html,呼和浩特市众环有限责任公司,企业单位,,
内蒙古机电职业教育集团,内蒙古机电职业技术学院,第一批,职业教育,内蒙古,内蒙古机电职业教育集团,https://www.nmgjdxy.com/zjjt/jtcy/201912/t20191219_14410.html,内蒙古利丰企业集团有限公司,企业单位,,
内蒙古机电职业教育集团,内蒙古机电职业技术学院,第一批,职业教育,内蒙古,内蒙古机电职业教育集团,https://www.nmgjdxy.com/zjjt/jtcy/201912/t20191219_14410.html,内蒙古瑞隆重工装各制造有限公司,企业单位,,
内蒙古机电职业教育集团,内蒙古机电职业技术学院,第一批,职业教育,内蒙古,内蒙古机电职业教育集团,https://www.nmgjdxy.com/zjjt/jtcy/201912/t20191219_14410.html,内蒙古机电设计研究院,,,
内蒙古机电职业教育集团,内蒙古机电职业技术学院,第一批,职业教育,内蒙古,内蒙古机电职业教育集团,https://www.nmgjdxy.com/zjjt/jtcy/201912/t20191219_14410.html,金岗重工(航天科工六院)有限责任公司,企业单位,,
内蒙古机电职业教育集团,内蒙古机电职业技术学院,第一批,职业教育,内蒙古,内蒙古机电职业教育集团,https://www.nmgjdxy.com/zjjt/jtcy/201912/t20191219_14410.html,内蒙古一汽解放亿阳专用汽车有限公司,企业单位,,
内蒙古机电职业教育集团,内蒙古机电职业技术学院,第一批,职业教育,内蒙古,内蒙古机电职业教育集团,https://www.nmgjdxy.com/zjjt/jtcy/201912/t20191219_14410.html,包头北奔重型汽车有限公司,企业单位,,
内蒙古机电职业教育集团,内蒙古机电职业技术学院,第一批,职业教育,内蒙古,内蒙古机电职业教育集团,https://www.nmgjdxy.com/zjjt/jtcy/201912/t20191219_14410.html,中国兵器工业集团内蒙古北方重工业集团有限公司,企业单位,,
内蒙古机电职业教育集团,内蒙古机电职业技术学院,第一批,职业教育,内蒙古,内蒙古机电职业教育集团,https://www.nmgjdxy.com/zjjt/jtcy/201912/t20191219_14410.html,内蒙古北方重型汽车股份有限公司,企业单位,,
